"CustomerId","CardNo","IsCreditCard","Balance"
15612525,887066,0,20
15612525,364692,0,27
15812750,915863,1,73680
15812750,338919,0,73699
15790757,356289,0,25
15723873,661711,0,62583.51
15723873,199026,0,62613.51
15744607,965588,1,121163.05
15612966,724283,0,64495.535
15612966,875759,0,64502.535
15784209,577890,1,10
15794278,436155,1,75929.49
15794278,942641,0,75932.49
15766741,133867,0,114648.4
15661036,300569,1,14
15705639,933643,1,95075.02
15637414,871551,0,64398.195
15637414,627715,0,64369.195
15716835,303251,1,78185.69
15716835,817794,0,78189.69
15696231,711801,1,105405.97
15641675,597933,0,88921.37
15670755,819220,1,10
15670755,723062,0,15
15640059,732338,1,10
15787619,782588,0,161004.03
15587535,729441,1,177651.71
15813034,977736,1,31154.495
15813034,157235,0,31154.495
15698839,826980,1,127583.97
15790314,494975,0,24
15634245,348920,1,47769.58
15634245,658117,0,47794.58
15677305,809016,1,107754.03
15661526,634169,1,55398.63
15661526,338640,0,55422.63
15685997,327448,1,83396.96
15685997,743625,0,83393.96
15660101,851373,1,78572.43
15660101,302459,0,78582.43
15637979,315185,1,63588.39
15637979,307515,0,63607.39
15815364,673242,1,30
15647099,449088,1,78046.985
15647099,802666,0,78061.985
15625944,501472,1,49340.09
15625944,896264,0,49346.09
15583212,260564,1,134040.06
15582741,800233,1,62102.545
15582741,423621,0,62086.545
15637876,838579,0,38640.75
15637876,474412,0,38631.75
15622750,420455,1,57162.24
15622750,847763,0,57157.24
15672056,383335,1,140081.32
15812351,618668,1,135298.96
15810864,425428,0,21
15677921,313095,0,57973.31
15677921,666492,0,57982.31
15724296,265201,0,119806.72
15685329,199343,0,57378.855
15685329,758600,0,57362.855
15584091,998213,0,64906.27
15584091,870977,0,64882.27
15640442,983555,0,64890.285
15640442,934915,0,64895.285
15639314,533411,0,11
15639314,793273,0,17
15685320,154712,0,69606.1
15685320,804624,0,69612.1
15789158,491752,1,113613.74
15752137,171112,1,134949
15712551,626478,1,116943.25
15628936,979456,0,59475.545
15628936,649996,0,59503.545
15797227,286145,1,27
15797227,837890,0,5
15769974,701127,0,119214.73
15737051,535888,1,23
15585595,598148,0,71281.02
15654060,266246,0,18
15745196,827118,0,12
15745196,332475,0,34
15571221,429627,1,58158.785
15571221,124594,0,58157.785
15660155,516343,0,92145.15
15605284,400054,1,21
15605284,667903,0,22
15694366,161452,0,88852.045
15694366,349104,0,88823.045
15600739,753117,1,25
15653253,707962,1,168016.6
15763431,762317,1,41146.675
15763431,500997,0,41171.675
15643696,992985,1,4
15707473,563044,1,111984.99
15769504,308208,1,65870.44
15769504,345732,0,65868.44
15776807,923030,1,23
15686870,750642,0,54137.555
15686870,544853,0,54139.555
15668747,807155,0,49238.095
15668747,387425,0,49238.095
15766908,141544,1,57295.19
15766908,173294,0,57294.19
15570134,470701,1,187564.66
15567367,832465,0,66848.08
15567367,335706,0,66825.08
15747542,667236,1,5
15747542,525633,0,33
15762238,419882,0,84754.03
15681554,505562,1,60316.69
15681554,844223,0,60313.69
15712825,938104,0,10
15712825,737917,0,25
15640280,622016,0,127771.35
15756026,888420,0,30
15613319,956761,0,21
15613319,562496,0,22
15798906,212350,1,10
15798906,754839,0,22
15708917,203451,1,83901.48
15708917,770047,0,83912.48
15778463,740434,1,95847.6
15699430,745733,1,5
15649992,349915,0,67372.35
15649992,531534,0,67388.35
15578980,666317,1,22
15578980,860883,0,15
15775306,477167,1,122409.22
15641655,828353,0,15
15641655,852238,0,2
15619708,946286,1,79012.575
15619708,400223,0,79029.575
15734565,117942,1,30
15734565,609176,0,20
15806438,351827,0,61671.68
15806438,260179,0,61668.68
15591969,387770,1,75267.16
15747807,224265,1,137833.03
15596939,293966,1,132602.92
15716155,828250,0,78027.655
15716155,682023,0,78018.655
15765311,219273,1,30
15757811,805943,0,68742.715
15757811,447179,0,68732.715
15603830,762127,1,21
15660602,953920,1,82154.36
15660602,590827,0,82164.36
15660535,219821,1,12
15660535,865741,0,24
15666633,282863,1,23
15596914,580867,1,56214.745
15596914,677619,0,56205.745
15639788,964740,1,1
15695846,640544,1,20
15726234,683643,0,21
15726234,976718,0,34
15797964,852622,1,154353.82
15625881,538451,1,111461.77
15780628,711735,0,34
15575883,924161,1,137411.11
15585036,268523,1,20
15585036,486716,0,26
15589488,377105,1,55831.04
15589488,754904,0,55828.04
15585888,402056,0,17
15727915,525120,0,83570.37
15707567,354583,0,72702.38
15707567,651879,0,72690.38
15737792,421996,0,93400.185
15737792,706037,0,93416.185
15599433,396321,0,29347.715
15599433,275995,0,29329.715
15672012,825224,1,7
15672012,682918,0,20
15806983,864551,1,68601.34
15806983,821762,0,68605.34
15592222,158008,0,40034.615
15592222,386840,0,40010.615
15608968,503412,0,43203.26
15608968,962457,0,43213.26
15586959,986800,1,21
15586959,136468,0,1
15646558,316382,1,122900.74
15725811,678141,0,97551.29
15572265,711473,1,85439.275
15572265,932476,0,85429.275
15794048,758286,0,97136.92
15677610,802244,1,153928.65
15745012,317438,1,7
15745012,169517,0,0
15601589,886859,0,30
15601589,837589,0,12
15686436,483008,1,34
15693864,935598,1,67508.01
15693864,801157,0,67481.01
15760550,394738,0,71847.79
15760550,596516,0,71829.79
15686137,507693,1,147521.25
15809087,202403,1,13
15807663,567442,1,95127.73
15807663,921896,0,95128.73
15809100,110758,1,172457.77
15794916,600493,1,114012.21
15614215,646313,0,24
15805449,593576,0,11
15686983,884402,0,76980.12
15808017,964866,1,44177.565
15808017,493356,0,44155.565
15756804,872052,1,170848.46
15646810,150181,1,54084.195
15646810,172037,0,54074.195
15710424,993175,1,1
15799422,731253,1,28
15799422,392224,0,1
15692750,698370,1,64919.195
15692750,254531,0,64930.195
15794549,523544,1,163955.89
15803764,709988,1,21
15803764,350101,0,9
15674840,914584,0,101441.3
15653762,633426,0,58662.83
15653762,508027,0,58666.83
15581229,973796,0,86694.415
15581229,794456,0,86688.415
15800228,344978,1,34
15656333,525096,1,67174.285
15656333,844360,0,67200.285
15697497,567623,1,105558.65
15585362,809078,1,0
15571928,378613,1,22
15571928,581518,0,12
15785519,654548,1,106214.1
15743007,907658,1,45158.43
15777211,811228,1,92113.61
15721935,654553,1,31
15591711,943936,1,128366.44
15625021,469882,1,20
15625021,580283,0,27
15702968,839460,1,106568.53
15600462,409158,0,145643.37
15768104,218682,0,70771.625
15768104,932824,0,70789.625
15780140,979629,1,28533.53
15780140,199089,0,28512.53
15585255,299474,1,15
15585255,255999,0,23
15772781,836601,1,11
15669987,781328,1,62950.475
15669987,996184,0,62973.475
15697000,846104,1,30924.75
15697000,147299,0,30929.75
15733119,244415,1,9
15782390,340621,1,30
15782390,804515,0,5
15654700,772761,1,51513.705
15654700,114717,0,51511.705
15632210,412820,1,85897.275
15632210,101229,0,85891.275
15642041,181202,1,46550.82
15642041,698944,0,46537.82
15709737,158676,0,80559.32
15709737,995412,0,80549.32
15792388,584921,1,45328.17
15792388,441053,0,45313.17
15786014,542891,1,72573.82
15786014,630389,0,72580.82
15794580,809712,0,15
15675964,660377,1,27
15814275,521656,1,87486.36
15814275,753189,0,87457.36
15724848,648188,1,104948.72
15754713,125774,1,135240.71
15693814,882283,1,24
15599660,212071,1,58117.925
15599660,610943,0,58134.925
15746490,398934,1,55613.705
15746490,724481,0,55602.705
15566091,500941,1,0
15655961,209357,1,65961.5
15655961,670796,0,65972.5
15710404,423564,1,124542.52
15775625,767329,1,23
15775625,370877,0,1
15792328,379842,1,20
15719856,142695,1,47152.75
15593773,131272,0,20
15593773,833066,0,3
15733114,585667,1,9
15797748,728081,0,11
15797748,582533,0,28
15743411,205096,1,0
15743411,434737,0,32
15753337,152947,1,23
15601026,106407,1,138683.08
15658485,348053,1,35154.24
15658485,880793,0,35180.24
15636731,471070,1,50822.505
15636731,678502,0,50809.505
15628303,596448,1,15
15633461,337097,1,130174.82
15677135,768359,1,133818.29
15590876,583010,0,53125.01
15590876,302464,0,53143.01
15790782,158843,0,66344.49
15790782,350680,0,66327.49
15700476,692442,1,51775.375
15700476,692657,0,51761.375
15634141,892226,1,192404.52
15737795,498110,0,9
15790299,250578,1,11
15675316,775404,0,28
15675316,420379,0,2
15613630,755990,1,54981.305
15613630,729851,0,54975.305
15662100,500218,0,128615.32
15668032,904020,1,27
15668032,809166,0,34
15599289,343666,1,34310.28
15599289,691450,0,34313.28
15754084,142265,1,53261.26
15754084,294501,0,53289.26
15676521,913218,0,33
15676521,144383,0,34
15804586,405090,1,13
15804586,675326,0,4
15781465,209236,1,121355.42
15729362,911257,1,67249.37
15709295,738333,1,82942.85
15745324,232655,1,2
15741336,517506,1,59308.205
15741336,101467,0,59322.205
15783659,189424,1,145992.87
15620981,169384,0,73327.38
15630328,699951,1,65400.165
15630328,391500,0,65409.165
15785899,284588,1,75823.78
15785899,894033,0,75811.78
15606149,135322,0,55809.505
15606149,948798,0,55821.505
15671139,127349,1,107044.74
15660429,674926,0,78190.805
15660429,131694,0,78194.805
15571002,518725,0,129606.99
15631681,139382,0,7
15631681,384916,0,21
15731522,884285,1,29
15731522,629571,0,17
15619529,348394,0,66313.125
15619529,659226,0,66312.125
15628034,618698,1,129135.3
15686164,593573,1,108850.4
15582797,748621,1,69001.255
15582797,385303,0,68988.255
15753831,432024,1,50218.9
15753831,165483,0,50242.9
15731815,129929,1,96167.11
15580956,453967,1,115889.04
15602084,887527,1,62346.035
15602084,616560,0,62341.035
15589805,794989,1,139814.34
15720893,411278,0,7
15641009,704507,0,42270.355
15641009,569351,0,42263.355
15605926,948226,0,116867.71
15805955,566009,1,69184.515
15805955,181957,0,69183.515
15801488,411094,1,30
15605918,961980,0,39496.375
15605918,308885,0,39527.375
15779711,451201,0,48635.705
15779711,809618,0,48659.705
15705620,731875,1,61246.685
15705620,897744,0,61257.685
15685357,433408,0,56499.035
15685357,780942,0,56474.035
15570060,118689,1,66300.13
15570060,980706,0,66294.13
15582616,695848,1,2
15582616,399021,0,15
15799515,551934,1,133305.24
15642937,867664,1,19
15624729,571339,0,197061.8
15566156,340132,0,35777.895
15566156,571890,0,35770.895
15792360,140080,1,4
15807008,511748,0,128102.28
15704770,927630,0,124537.78
15756475,611296,1,82302.82
15655339,699588,1,142139.91
15613749,555542,1,75928.63
15613749,565183,0,75938.63
15664521,419016,1,74831.44
15664521,560623,0,74839.44
15681206,937914,1,168230.66
15745527,183902,1,46603.5
15745527,347013,0,46575.5
15806926,324613,1,97456.02
15724563,221222,0,32524.04
15724563,256721,0,32542.04
15782899,238460,0,95362.49
15623521,147618,1,61584.94
15623521,507076,0,61570.94
15810218,232388,0,31
15645621,701371,0,29
15608114,132979,0,121313.27
15659557,616183,1,83879.41
15659557,159749,0,83894.41
15787772,582070,0,52076.645
15787772,376021,0,52075.645
15691111,783915,1,121984.56
15592089,429746,1,1
15592089,441438,0,34
15633897,723062,1,25448.49
15633897,137984,0,25440.49
15701301,812907,0,87586.95
15701301,119825,0,87602.95
15723685,212813,1,105516.69
15701602,642100,0,116510.31
15739189,383566,1,4
15739189,804821,0,28
15573086,497928,1,49922.225
15573086,566550,0,49914.225
15569050,361638,1,14
15750765,253138,1,6
15750765,790312,0,12
15799811,806878,1,13
15799811,868134,0,25
15698442,284489,1,61496.44
15698442,767976,0,61498.44
15655274,505232,0,15
15603594,790308,1,1
15603594,777560,0,10
15585961,457066,0,29
15686936,171961,1,44839.345
15686936,578066,0,44834.345
15770424,953895,1,47873.055
15770424,380093,0,47881.055
15587451,908987,1,139709.31
15602010,694338,1,51979.93
15602010,952101,0,51986.93
15600583,257786,1,26
15600583,869802,0,7
15654673,227222,1,86720.45
15654673,765138,0,86750.45
15717164,505271,1,51150.005
15717164,568235,0,51127.005
15765014,267534,0,179384.74
15682639,686198,1,10
15682639,513809,0,17
15729279,486302,1,54349.975
15729279,477726,0,54359.975
15759805,379804,1,16
15759805,901283,0,16
15767864,702375,0,9
15767864,295536,0,3
15769948,545878,0,133400.8
15686345,805375,1,17
15686345,502520,0,18
15688071,239904,1,1
15688071,587274,0,33
15681174,906166,0,116568.6
15667521,316885,0,2
15750243,996033,0,30
15695475,727130,0,130165.08
15689176,545538,0,18
15689176,619266,0,8
15652955,530690,1,18
15652955,954438,0,26
15668958,660094,1,107340.09
15631054,145184,1,31
15631054,406989,0,4
15581479,586642,1,41606.645
15581479,114846,0,41594.645
15577478,784950,1,20
15577478,312398,0,11
15780870,317732,1,153976.14
15692317,624668,1,23
15593969,337482,1,67745.585
15593969,701854,0,67763.585
15570417,134909,1,8
15779059,285950,1,59829.27
15779059,182351,0,59826.27
15785980,340879,1,121156.26
15644200,447125,1,24
15793949,934963,1,33
15645103,605923,1,54848.55
15705860,750818,1,107963.45
15623828,975003,0,11
15623828,269840,0,5
15715003,589863,1,40422.225
15715003,518456,0,40419.225
15623471,412727,1,49134.885
15623471,447016,0,49123.885
15798348,132256,1,47362.135
15798348,979255,0,47361.135
15743016,563148,1,70820.38
15743016,328638,0,70826.38
15769499,949695,1,12
15798521,655639,1,9
15798521,195650,0,2
15706534,788668,0,122983.14
15706186,163117,0,81692.22
15812197,156532,0,80323.98
15650933,985064,1,155438.06
15692991,655118,1,8
15692991,285163,0,0
15631189,853417,1,67126.65
15762198,382158,1,103843.43
15699598,668305,1,1
15699598,131908,0,21
15692744,798549,0,76109.56
15692744,532279,0,76105.56
15688963,784394,1,31
15599131,332682,1,107188.48
15599131,609343,0,107198.48
15680303,655981,1,4
15680303,904501,0,23
15628674,224886,1,56706.07
15628674,215365,0,56699.07
15648075,669430,1,85476.97
15648075,501741,0,85482.97
15586970,915695,1,103055.26
15625698,903870,0,15
15790497,961196,0,32
15790497,472160,0,10
15682618,194949,1,55932.52
15682618,550071,0,55927.52
15762937,474926,1,70182.28
15762937,792566,0,70178.28
15750929,861317,1,12
15729832,882995,1,145532.84
15633650,159273,1,73389.49
15633650,110991,0,73384.49
15748856,220350,1,53615.865
15748856,126751,0,53628.865
15589195,710372,0,65487.87
15589195,129469,0,65482.87
15699911,824004,1,33
15699911,798286,0,12
15663438,484561,1,44888.15
15663438,281899,0,44912.15
15692583,530241,1,30
15692583,565075,0,7
15591257,797894,1,26
15646513,815617,1,31
15646513,976318,0,11
15708063,779062,0,50395.75
15708063,635467,0,50389.75
15696098,895585,1,3
15696098,999341,0,3
15645517,985116,1,12
15645517,155061,0,11
15649744,234198,1,123988.31
15604304,914869,1,91645.42
15784092,309751,1,126196.81
15585198,956908,0,94291.9
15624347,291560,1,29
15624347,153739,0,9
15621687,337834,1,25
15689081,211700,1,14
15689081,570373,0,0
15813168,475164,1,100740.85
15604295,942739,1,21
15724127,862676,0,141583.71
15673055,558204,1,9
15768201,859299,1,74327.32
15768201,601226,0,74325.32
15782219,351487,1,14
15782219,313495,0,34
15746410,612837,1,29
15746410,427622,0,9
15780144,679639,1,123411.85
15590476,761614,1,14
15624293,556415,1,53279.925
15624293,417069,0,53288.925
15618182,440185,0,3
15660316,735562,0,67800.95
15660316,289013,0,67782.95
15678886,415690,1,110559.37
15616330,115197,1,5
15616330,636354,0,6
15592229,691011,1,92961.77
15592229,217446,0,92961.77
15798424,620256,1,65432.295
15798424,575836,0,65437.295
15714750,694423,0,92592.14
15648800,531470,1,132325.06
15626147,256732,0,144994.5
15626608,117304,0,43545.115
15626608,829505,0,43540.115
15723250,912800,1,20
15723250,699642,0,5
15592583,544089,0,57737.095
15592583,656885,0,57714.095
15759381,868021,1,91082.43
15585241,215335,1,58707.095
15585241,663895,0,58727.095
15589358,852668,1,90025.45
15672704,637899,1,15
15789955,854317,0,56237.405
15789955,622705,0,56235.405
15596800,965193,1,79228.38
15596800,450934,0,79234.38
15627305,845783,1,11
15627305,395935,0,15
15645316,798033,1,74821.765
15645316,733025,0,74834.765
15593973,942357,1,122533.18
15647301,189495,1,143734.01
15750258,158039,1,155672.31
15685309,515469,1,28
15685309,595068,0,24
15628205,526274,0,101754.66
15733974,925713,1,125850.21
15762110,972931,1,33
15706899,587322,1,7
15706899,772095,0,30
15732660,622469,1,17
15656121,589080,0,78928.535
15656121,778130,0,78921.535
15614220,894101,0,20
15645269,549111,1,7
15645269,596076,0,29
15698510,247716,1,181644.14
15569247,539523,0,109680.72
15566251,975090,1,96661.86
15716134,175972,1,190038.32
15763625,665655,1,12
15605965,632071,1,4
15694821,711619,0,148987.76
15601688,101398,1,13
15601688,339270,0,29
15575581,565694,1,65706.26
15575581,690941,0,65690.26
15671209,817183,1,50857.92
15671209,504615,0,50862.92
15616529,451015,1,13
15616529,900683,0,32
15773906,566411,0,9
15773906,497573,0,0
15722993,292189,0,137985.07
15752463,537310,0,64978.035
15752463,573006,0,64992.035
15589754,806357,0,151424.44
15669899,743411,0,67839.5
15669899,635539,0,67830.5
15766887,990835,1,61420.75
15766887,181764,0,61397.75
15768006,761228,1,152335.8
15741295,834986,1,30
15741295,946406,0,34
15811327,807510,0,79445.67
15690007,689282,1,125826.03
15690664,352275,1,20
15719348,209399,1,8
15719348,986182,0,32
15781802,388086,1,104851.41
15752731,648856,1,15
15600997,723490,0,67511.04
15750776,457309,1,82455.27
15750776,161595,0,82441.27
15723907,731743,0,77394.21
15723907,882360,0,77406.21
15633419,127524,1,143150.63
15702430,808701,1,21
15702430,187300,0,7
15710456,839032,1,5
15650351,222782,1,102147.38
15590820,403849,0,79944.41
15640454,259481,0,60367.865
15640454,204444,0,60368.865
15697789,260848,1,61358.765
15697789,871343,0,61368.765
15808182,505911,1,46187.65
15808182,660206,0,46201.65
15588670,635309,1,101858.575
15588670,260165,0,101875.575
15721292,839589,1,0
15604217,718760,0,7
15651369,147131,1,8
15782454,488479,1,11
15814032,132072,0,46746.235
15814032,629388,0,46735.235
15570326,911330,1,30
15624428,916719,1,20127.35
15624428,806493,0,20112.35
15755638,501911,1,168081.73
15600992,360474,1,13
15600992,323388,0,23
15755649,193173,1,65289.385
15755649,276096,0,65278.385
15795228,746096,1,132649.6
15589257,964096,1,51765.51
15589257,591043,0,51752.51
15719302,316150,1,126571.8
15639882,485244,1,128268.72
15791279,981443,1,169754.64
15636935,901084,1,11
15686909,962621,0,75406.905
15686909,859511,0,75399.905
15589572,744769,1,64951.86
15589572,646177,0,64935.86
15779947,120319,1,73066.215
15779947,777179,0,73081.215
15573769,859283,1,18
15573769,877277,0,21
15578866,142322,1,23
15739131,177322,1,32843.65
15739131,194069,0,32848.65
